7523960	2994	144815	0.032321018	96.7368069472	7.4829618165	0.646351941	0.6529370504	+-	0.001374437	0.6530186077	0.6529386693
11751847	2994	53521	0.0119452626	35.7521710087	8.038294017	0.5578642728	0.5570029228	+-	0.0012364183	0.5598642728	0.5570140178
8367007	2994	33847	0.0075542554	22.6098864395	8.7524685198	0.4825133856	0.4820282828	+-	0.001635196	0.4990422652	0.5007956347
3962715	2982	37290	0.0083898223	25.0100603622	8.2492358801	0.4804020378	0.476510686	+-	0.0014964554	0.4864020378	0.4775187432
10123627	2994	182546	0.0407421369	121.941215765	7.5310236534	0.6431320465	0.6462189333	+-	0.0010520451	0.649287602	0.6462187318
5872696	2997	122306	0.0272426409	81.6189522856	7.6261104076	0.5977926091	0.5987036426	+-	0.0013633423	0.6014592758	0.598703697
9948201	2994	78606	0.0175439419	52.5090180361	7.6701258099	0.6042172923	0.6165272348	+-	0.0012730617	0.6089395146	0.616532111
12059158	2991	79541	0.0177882589	53.1868940154	8.1096237078	0.637204948	0.6389667372	+-	0.0014416483	0.640204948	0.6389849294
8878719	2994	49297	0.0110025151	32.9305277221	7.8419241124	0.5519048189	0.5384244721	+-	0.0013093104	0.5539048189	0.5384396019
9784371	2952	196574	0.0451305377	133.180216802	7.2724665062	0.6504193422	0.6619626715	+-	0.0010925988	0.681078385	0.6625894605
9909497	2982	90486	0.0203583122	60.6881287726	7.6951753817	0.5854596953	0.5739036853	+-	0.0012380426	0.592237473	0.5740636603
9848190	2925	130918	0.0306144259	89.5165811966	8.2929345434	0.6886460169	0.7095021947	+-	0.0011755864	0.7195793502	0.7141991253
9364192	2994	90127	0.0201152946	60.2050768203	7.671010829	0.548904783	0.5455174595	+-	0.0015237527	0.552904783	0.5455215508
4927495	2997	159547	0.035537763	106.471137804	7.2563724589	0.6139420501	0.6109892813	+-	0.0012747747	0.6160531612	0.6109884944
6794131	2979	61713	0.0139127012	41.4320241692	9.8567545618	0.6049208054	0.6519283063	+-	0.0015855025	0.6176430276	0.6522879415
8264534	2979	159415	0.035938834	107.0258476	7.1552003507	0.6614120435	0.6565997891	+-	0.0013814809	0.6684120435	0.6566755195
10351735	2985	8280	0.0018591618	5.5477386935	11.4154584782	0.3979623953	0.4439451637	+-	0.005872378	0.4059623953	0.4441634019
6593575	2994	85649	0.0191158573	57.213760855	4.398505238	0.1078279994	0.7135409674	+-	0.0051516284	0.7171803965	0.6995813446
5564600	2994	40401	0.0090170317	26.9879759519	8.3022629906	0.4989487225	0.4908541234	+-	0.0016069031	0.5009487225	0.490874955
2584908	2979	34173	0.0077040289	22.9425981873	8.4634343465	0.5357838553	0.5358956088	+-	0.0017975162	0.5427838553	0.5380545096
4936334	2601	127915	0.0378301245	98.3583237216	8.502973037	0.5189048453	0.6331169644	+-	0.0027577483	0.6519048453	0.9704846437
11875706	2994	155108	0.0346182955	103.61255845	7.4448250972	0.6408912819	0.6481156417	+-	0.0008555313	0.6428912819	0.648116702
10028352	2949	121260	0.0278962167	82.2380467955	7.5063405974	0.591250416	0.5784227501	+-	0.0012158935	0.6160488287	0.5808005624
10481912	2991	252004	0.0563572546	168.50819124	7.1595216297	0.7052245604	0.7109895021	+-	0.0005118407	0.7082245604	0.7109910953
10032392	2994	118500	0.0264478171	79.1583166333	7.2848535226	0.5993930435	0.5894959922	+-	0.0011411477	0.6013930435	0.5894982794
7222086	2955	18750	0.0042959903	12.6903553299	8.8807147028	0.4215448947	0.4347474689	+-	0.0019823778	0.4365448947	0.510003847
8231231	1608	11428	0.0088450096	14.2139303483	9.0256292236	0.5317736117	0.527150911	+-	0.0026927919	0.5410157559	0.5306407137
10285770	2997	98800	0.0220068756	65.9325992659	7.4355271974	0.5570577641	0.534261669	+-	0.0013330165	0.5590577641	0.534261347
11572643	2994	84451	0.0188484777	56.413493654	7.324309069	0.5931309857	0.5978467751	+-	0.0014272101	0.5951309857	0.5978510281
10291683	2967	111106	0.0252510136	74.8945062353	7.8069146587	0.6294395619	0.6460740762	+-	0.0009215958	0.6463951175	0.6467027108
3545476	2994	32757	0.0073109801	21.8817635271	8.2940331594	0.5250765345	0.5108089425	+-	0.0017763082	0.5270765345	0.5108443502
9536053	2991	163514	0.036567674	109.337345369	7.3522590527	0.6253733344	0.6282281842	+-	0.0009480548	0.6293733344	0.6282325465
7060330	2931	26487	0.0061684966	18.0736949846	9.9962634224	0.6034314955	0.712203127	+-	0.0090614591	0.6289611732	0.7123978752
6766325	2991	207448	0.0463929134	138.7148111	7.5238414491	0.6786204921	0.6928189324	+-	0.0007564773	0.6816204921	0.6928213132
6462057	2991	83293	0.0186273425	55.6957539285	7.5819157378	0.5885113605	0.5855608173	+-	0.0014451472	0.5915113605	0.5855799406
5166136	2994	36961	0.0082492639	24.6900467602	8.9129556186	0.5123980093	0.5220815346	+-	0.0015754807	0.5190091204	0.5221016961
8386865	2982	124545	0.0280211966	83.5311871227	7.3509665784	0.6044018856	0.6037620936	+-	0.0009002702	0.6104018856	0.6038440888
5389616	2991	56060	0.0125370537	37.4857907054	8.0931421314	0.5536062193	0.5572047729	+-	0.001664245	0.5566062193	0.5572451937
5891265	2991	21772	0.0048690106	14.5583416917	11.358875048	0.4655138956	0.4658375072	+-	0.0019782187	0.4955261787	0.4671068809
6265720	2994	171148	0.0381982363	114.327321309	7.2736564021	0.6239071771	0.6278598963	+-	0.0011581928	0.6269071771	0.6278609193
9544350	2967	136407	0.0310011611	91.9494438827	7.4280298223	0.6048050746	0.6025300765	+-	0.0010529627	0.622749519	0.6029809327
3443519	2994	94118	0.0210060393	62.8710754843	7.076677126	0.5785281162	0.5753146665	+-	0.0010446594	0.5805281162	0.5753182777
11135978	2994	50906	0.0113616251	34.0053440214	8.1639062154	0.5295952967	0.5330479918	+-	0.0014603944	0.5315952967	0.5330595264
6446219	2991	103046	0.0230448313	68.9040454697	7.4494273681	0.5785118473	0.5770440946	+-	0.0016345266	0.5815118473	0.5770570207
9821923	2994	92999	0.0207562915	62.1235804943	7.1990667915	0.5837508388	0.5792038954	+-	0.0015992362	0.5870286166	0.5792071368
2162283	2985	38005	0.0085335076	25.4639865997	8.422007731	0.5180979025	0.5311761949	+-	0.0014224626	0.5230979025	0.531636394
9898401	2997	156771	0.0349194321	104.618618619	7.4254093585	0.619379759	0.622123208	+-	0.0010193825	0.6227130923	0.6221226971
7533807	2994	101960	0.0227562821	68.1095524382	8.0293363712	0.6509357623	0.6585206776	+-	0.0017764171	0.6581579845	0.6585236463
7773380	2994	130586	0.0291452713	87.2317969272	7.4201122854	0.6049157281	0.6129207966	+-	0.0012434746	0.6094712837	0.6129226997
6144827	2994	106679	0.0238095079	71.2618570474	8.2023739036	0.6490207469	0.6689655635	+-	0.0012003639	0.6607985246	0.6689676261
8647972	2976	17275	0.0039023674	11.6095430108	9.0035694444	0.4076584331	0.4252619338	+-	0.0019861229	0.4156584331	0.4381973643
9480977	2985	104660	0.0234999843	70.1239530988	7.6424878733	0.6373637073	0.6310166428	+-	0.0012904516	0.6423637073	0.6310777959
8481574	2994	111540	0.0248944263	74.5090180361	14.1483650024	0.7532250018	0.7546750696	+-	0.0021383804	0.7583361129	0.7546768042
10288502	2994	183097	0.0408651137	122.309285237	7.7771780485	0.6510176517	0.6617806952	+-	0.0010124684	0.6693668581	0.6617831543
9512958	2964	18271	0.0041608539	12.3286099865	10.0693998345	0.4222335949	0.4484479718	+-	0.0023302843	0.4385002615	0.4846974303
5880661	2994	57595	0.0128545319	38.4736138945	7.8499034097	0.5489306116	0.5508071885	+-	0.0013698411	0.5509306116	0.5508170945
7767774	2997	85969	0.0191488774	57.3700367034	6.922048761	0.5567554802	0.5505877663	+-	0.0013392448	0.5593110358	0.5505878897
5810113	2991	45839	0.0102512666	30.6512871949	8.5260740531	0.4674477311	0.5498634941	+-	0.0030191536	0.4674477311	0.54986318
10417135	2988	14843	0.0033261043	9.9350736278	9.9617277611	0.4218744538	0.4296322661	+-	0.0020779322	0.4268744538	0.4316619827
12166770	2985	10448	0.0023459568	7.0003350084	9.8429905372	0.3956732599	0.4367323982	+-	0.0046058598	0.3981177043	0.436714743
7529123	2994	215762	0.0481555605	144.129592518	7.4213812561	0.6742523643	0.6793039797	+-	0.0007321201	0.6762523643	0.6793045332
10855535	2997	190671	0.0424703742	127.241241241	7.240217089	0.6564055168	0.6653894138	+-	0.000867424	0.6660166279	0.6653892449
5008287	2994	103981	0.0232073458	69.4595858383	7.474026925	0.585949359	0.5889040504	+-	0.001290645	0.5914160256	0.5889064554
8164262	2988	60641	0.0135887821	40.5896921017	8.0338356456	0.5316580903	0.5087356914	+-	0.001331195	0.5356580903	0.5088390877
8630081	2985	37817	0.0084912947	25.3380234506	8.1573274758	0.4901125906	0.4876935639	+-	0.0016414476	0.4951125906	0.4882833585
7953796	2994	45962	0.010258182	30.702738811	8.7257087091	0.5958729949	0.6137498712	+-	0.0017197711	0.5978729949	0.6137635254
7700181	2994	109723	0.0244888931	73.295257181	7.3230332603	0.5973069681	0.5868869239	+-	0.0011415932	0.5993069681	0.5868895717
7941050	2994	224418	0.0500874787	149.911823647	7.3751275294	0.682547906	0.6969847693	+-	0.0007908308	0.6895145726	0.696985057
8021752	2976	14941	0.0033751242	10.0409946237	9.8693326285	0.4045841804	0.6432768247	+-	0.0148996323	0.4070730693	0.6432010985
1868650	2991	176969	0.0395767011	118.334336342	7.5317619139	0.6550356124	0.6548103582	+-	0.0010024515	0.6580356124	0.6548139866
9760531	2994	270853	0.0604512288	180.930527722	7.7291809584	0.7259110042	0.7427889652	+-	0.0004200226	0.728688782	0.7427892025
12055421	2994	149163	0.0332914409	99.6412825651	7.2136005387	0.6206400726	0.6174849726	+-	0.0010870289	0.6226400726	0.6174861335
5783676	2994	195255	0.0435786374	130.430861723	7.2992659628	0.6568450126	0.6662907589	+-	0.0007922909	0.6598450126	0.6662914735
11825204	2997	105394	0.0234756341	70.3329996663	7.6473300585	0.5898119747	0.57358344	+-	0.0010395558	0.5908119747	0.5735834557
6293266	2985	43151	0.0096889721	28.9118927973	8.3027155581	0.5177693372	0.4871471415	+-	0.0016807535	0.5227693372	0.4876007727
11722816	2994	98742	0.0220380621	65.9599198397	7.7091822382	0.6127959399	0.6127249416	+-	0.0015720123	0.6147959399	0.612727744
10155563	2994	112922	0.0252028726	75.4321977288	7.3688150849	0.620483023	0.6192090025	+-	0.001358094	0.623483023	0.6192114585
8149616	2949	26222	0.0060324476	17.7836554764	9.7786318235	0.4588500234	0.5048261343	+-	0.0021420681	0.479305579	0.5469025465
9288175	2994	160412	0.0358020864	107.155644623	7.4648729511	0.6200484146	0.621522666	+-	0.0012224822	0.6330420654	0.621523843
6366617	2997	39807	0.0088666771	26.5645645646	7.7307591628	0.481448435	0.4893335218	+-	0.0018334155	0.4842262128	0.489335155
8758716	2997	169533	0.0377620611	113.135135135	7.2506813106	0.6539821207	0.6860880314	+-	0.0009870736	0.6655710096	0.6860873138
7380743	2994	115689	0.0258204347	77.2805611222	7.3310577059	0.634269561	0.6322810179	+-	0.0015339489	0.637269561	0.6322832514
3439831	2994	46896	0.0104666399	31.3266533066	7.1620685285	0.5130774582	0.518446419	+-	0.0017460897	0.5176330138	0.5184779708
9702641	2991	167796	0.0375252849	112.200601805	7.1924180088	0.6290976831	0.6252650664	+-	0.0013314774	0.6320976831	0.6252694058
10619506	1614	15631	0.0120082262	19.3692688971	8.5067913993	0.5486813536	0.549864038	+-	0.001961871	0.5542266401	0.5501947381
4945588	2982	196556	0.0442228457	131.828303152	7.203158442	0.6538853807	0.6522715726	+-	0.0007926595	0.6598853807	0.6523010812
7117153	2994	156627	0.0349573186	104.627254509	7.2022918586	0.628499788	0.6240850389	+-	0.0010831926	0.631499788	0.6240863011
12121738	2985	10268	0.0023055402	6.8797319933	10.6360079448	0.4049155149	0.4569185336	+-	0.0052783989	0.409726626	0.4570751363
10600319	2994	62071	0.0138535228	41.4635938544	8.141495807	0.5648734369	0.5664853349	+-	0.00119025	0.5683734369	0.5664955803
9470054	2988	11865	0.0026587771	7.9417670683	10.5867055266	0.4110604235	0.430686617	+-	0.0023818474	0.4175604235	0.4339431948
8045121	2994	82004	0.0183023358	54.7788911156	7.8107188894	0.5418019971	0.5238086372	+-	0.0013648565	0.5467813622	0.5238164823
7936219	2997	128654	0.028656605	85.8551885219	4.5561359953	0.2747632724	0.6409559961	+-	0.0020893534	0.7053412401	0.6748501391
6699679	2997	85667	0.0190816094	57.1685018352	7.6107649184	0.5881296689	0.588359853	+-	0.0010835842	0.5891296689	0.5883598633
7680593	2994	133722	0.0298451899	89.3266533066	7.4797847894	0.6268545555	0.6227191071	+-	0.0014029836	0.6344101111	0.6227201558
8956957	2994	137607	0.0307122765	91.9218436874	7.8202398434	0.6161037593	0.6172896241	+-	0.0014310864	0.6191037593	0.6172911935
8386198	2961	90213	0.0205858594	60.9341438703	7.6337730157	0.5878879792	0.6029746103	+-	0.0012807793	0.6148435347	0.604671292
10274218	2973	233667	0.0528912297	157.192734612	7.2629537789	0.6770122016	0.6781789081	+-	0.0008444041	0.6860122016	0.6782533837
7691553	2994	86301	0.0192613761	57.6492985972	7.5228316984	0.6172448535	0.6016775168	+-	0.0013007188	0.6192448535	0.6016817926
6844489	2985	205998	0.0462540585	138.022110553	7.290870271	0.6600932053	0.6610257644	+-	0.0010924474	0.6650932053	0.6610410168
7020182	2988	32113	0.0071960647	21.4946452477	9.8091018387	0.5347945159	0.5686883315	+-	0.0031305321	0.5387945159	0.5689792615
5879187	2997	13313	0.0029653597	8.8842175509	9.6528321132	0.420744044	0.4495263179	+-	0.0034251819	0.4231884885	0.4495450705
7546791	2994	51421	0.0114765671	34.3493653975	7.6416616806	0.5645052413	0.5774193455	+-	0.0017533717	0.5690607968	0.5774304233
7060333	2964	93650	0.0213269095	63.1916329285	7.5284898887	0.6114456095	0.6177565639	+-	0.0014844405	0.6295789428	0.6189824786
4725292	2967	63911	0.0145250259	43.0812268284	7.719451844	0.5943904666	0.6031263617	+-	0.0019177362	0.6053904666	0.6050945919
9239684	2994	93315	0.020826819	62.3346693387	7.7744052529	0.568780202	0.5645946399	+-	0.001512931	0.5744468687	0.5646018103
9178425	2991	50789	0.0113582665	33.9612169843	8.0923850792	0.5851808887	0.5788195081	+-	0.0015833894	0.5881808887	0.5788729628
7755741	2973	9250	0.0020937654	6.222670703	10.5421037354	0.3882713799	0.4841100225	+-	0.0135491089	0.3959602688	0.4841270941
7368451	2994	74733	0.0166795335	49.9218436874	7.5411854057	0.5608894638	0.55166469	+-	0.0010864426	0.5628894638	0.551670524
8183850	2994	115393	0.025754371	77.0828323313	7.6514593298	0.6515841457	0.6319758833	+-	0.00165665	0.6535841457	0.6319780233
11336707	2994	69475	0.0155060092	46.4094856379	7.9151266853	0.6030326918	0.6369217152	+-	0.001647797	0.6074771363	0.6369259792
6286402	2997	65266	0.0145374569	43.5542208876	7.0201038567	0.4281623213	0.64676962	+-	0.0016377948	0.66195765	0.6642799167
7884842	2979	163507	0.0368613426	109.773078214	9.6133002655	0.740267694	0.7423424711	+-	0.0006699362	0.747267694	0.7423968362
9772642	2994	217794	0.0486090792	145.486973948	7.5859673371	0.6678744199	0.6886716112	+-	0.0008265132	0.684517277	0.68867149
4570326	2985	50402	0.0113170859	33.7701842546	7.9566790438	0.5118364259	0.4953547092	+-	0.0016116464	0.5168364259	0.4957028863
2971095	2967	41984	0.0095416859	28.3006403775	7.8621799308	0.4683966441	0.458449132	+-	0.0014565684	0.4793966441	0.4642648109
3529497	2970	101876	0.0231065568	68.6033670034	8.2156728631	0.630915685	0.6365252804	+-	0.0016746121	0.6435267961	0.6370721842
10135584	2994	222906	0.0497500179	148.901803607	7.284527989	0.6878880105	0.7039009508	+-	0.0007295433	0.6908880105	0.7039014212
10030943	2994	178017	0.039731317	118.915831663	7.4812212199	0.6340655496	0.6511045732	+-	0.0010637639	0.6508211052	0.6511065445
6067735	2991	209253	0.046796577	139.921765296	7.3610666815	0.6898738251	0.6882369207	+-	0.0008404993	0.6928738251	0.688239328
7878396	2997	20230	0.0045060637	13.5001668335	8.4726810032	0.4467871798	0.4667093743	+-	0.0023235971	0.4487871798	0.466714498
8894630	2982	81589	0.0183565893	54.7209926224	7.6537319254	0.5334008658	0.5087101206	+-	0.0014860233	0.5394008658	0.5089277957
7373555	2991	153905	0.0344187524	102.912069542	7.3974615058	0.6322984098	0.6242349125	+-	0.0011738947	0.6352984098	0.624240083
4473355	2994	98541	0.0219932012	65.8256513026	7.8417741587	0.5894379315	0.595879923	+-	0.001190569	0.5914379315	0.5958830451
8682849	2994	84674	0.0188982487	56.5624582498	13.5052046624	0.4553376768	0.7123216398	+-	0.0027378462	0.7589514963	0.7216015531
9268105	2994	137332	0.0306508998	91.7381429526	17.9667760162	0.7312278759	0.7228323152	+-	0.0015004252	0.7495114617	0.7230881967
4752731	2988	52841	0.0118409135	35.3688085676	11.1767698459	0.6019090013	0.6016267468	+-	0.001967209	0.607075668	0.601722847
10854621	2997	95936	0.0213689435	64.021354688	23.2751325256	0.603981818	0.7505535062	+-	0.0022872861	0.7583157674	0.7431806378
2715007	2997	74961	0.0166969373	50.024024024	12.0946293032	0.7303557863	0.7494005294	+-	0.0019428783	0.7376066521	0.7494234034
5376552	2994	127504	0.0284574048	85.1730126921	14.3199379268	0.5770782295	0.8105862795	+-	0.002002927	0.8344850632	0.8206197439
9032671	2994	23717	0.0052933576	15.8430193721	9.7618312775	0.5137943779	0.5784176598	+-	0.002815594	0.5440294539	0.5788646908
9956124	2994	30378	0.0067800151	20.2925851703	10.6559752255	0.5729571708	0.5819408414	+-	0.002046031	0.5949618791	0.5823724263
7269797	2997	94188	0.0209795911	62.8548548549	11.7219829741	0.6232466643	0.7097530363	+-	0.0018228008	0.7274526275	0.7130786786
10255110	2994	85565	0.0190971095	57.1576486306	12.0893209859	0.6576678644	0.6416990638	+-	0.0017886669	0.678305721	0.6420193885
3969362	2994	60950	0.0136033287	40.7147628591	12.7940491933	0.6914030716	0.741026689	+-	0.0019885615	0.7435153465	0.740599455
7584739	2985	90831	0.0203948698	60.8582914573	17.7090953945	0.7662713123	0.759086571	+-	0.0016294489	0.7765062088	0.7591312611
8496820	2997	112375	0.0250305936	74.991658325	11.660152123	0.4476855659	0.7885169534	+-	0.003040851	0.8142477839	0.7915215825
5770860	2994	98974	0.0220898418	66.1148964596	6.950588562	0.2024448742	0.7808900763	+-	0.0032604549	0.7970558633	0.7883135197
3437800	2994	48368	0.0107951732	32.3099532398	11.6410756876	0.6307544249	0.6555676057	+-	0.0020992293	0.6712312185	0.6563271755
8685306	2991	47682	0.0106634284	31.8836509529	11.5711312802	0.7231381226	0.7530543584	+-	0.0024972982	0.7348936782	0.7530857288
2141697	2997	98724	0.0219899472	65.8818818819	18.8574964278	0.7223285467	0.8208783628	+-	0.0016720055	0.808501453	0.8222184233
4661397	2997	73248	0.0163153808	48.8808808809	11.6790174461	0.7618158804	0.7608870511	+-	0.0023024532	0.7628158804	0.7608872076
11717798	2994	93081	0.020774593	62.1783567134	12.4893984724	0.6746259169	0.6402012879	+-	0.0017986365	0.6789036947	0.6402036133
10267044	2994	133037	0.0296923059	88.8690714763	11.3950639932	0.7313918896	0.718240574	+-	0.0015941138	0.7375474451	0.7182436196
6431545	2997	63460	0.0141351855	42.3490156823	13.8213474185	0.7528493459	0.7517299149	+-	0.0021988907	0.7538493459	0.7517301383
11604958	2997	101213	0.0225443512	67.5428762095	13.6755996756	0.6874448122	0.7931205497	+-	0.0019414074	0.7889264878	0.798450227
9228778	2985	126733	0.0284561772	84.9132328308	14.8172435353	0.7807467373	0.7672191068	+-	0.0018362522	0.7857467373	0.7672422302
6044543	2991	63241	0.0141429864	42.2875292544	10.3060019012	0.6765870518	0.7285110129	+-	0.0026919437	0.7383326692	0.7332216384
4474193	2994	71256	0.0159035077	47.5991983968	15.248577444	0.6882638012	0.6669021751	+-	0.0024038969	0.6932638012	0.666906718
6368316	2994	75060	0.0167525161	50.1402805611	15.1096639833	0.6172500252	0.6101985824	+-	0.0016707337	0.639079166	0.6103839083
11137143	2997	73163	0.0162964478	48.8241574908	3.8381919139	0.0866068759	0.7109819269	+-	0.0068108775	0.7334346429	0.7196154279
3833859	2994	93795	0.0209339494	62.6553106212	13.7711157855	0.6209049872	0.7448587571	+-	0.0013402199	0.7470526219	0.7489240403
12016304	2991	79577	0.0177963098	53.210966232	5.6129733945	0.111712166	0.7257854415	+-	0.0051606743	0.7726006702	0.7426501576
11303526	2991	107654	0.0240753476	71.9852892009	12.4777828615	0.7097153142	0.6911165438	+-	0.0016691595	0.7160486475	0.6911228081
5468295	2997	101746	0.0226630725	67.8985652319	15.3178576126	0.5487546607	0.8183452701	+-	0.0022309676	0.8156090557	0.8182925471
6471048	2997	67943	0.0151337363	45.3406740073	12.5535884723	0.5070384412	0.7701526928	+-	0.0031156433	0.7809143303	0.7747801754
2717141	2994	119448	0.0266593997	79.7915831663	10.4579670202	0.6443806058	0.7601130569	+-	0.0018162571	0.7714752657	0.7614436998
11612091	2994	138695	0.0309551054	92.6486305945	13.1715845699	0.8049195973	0.8019107267	+-	0.001793265	0.8118751529	0.8019258599
3953981	2994	70224	0.0156731773	46.9098196393	10.361461809	0.7046749705	0.7183357666	+-	0.0018495526	0.7117860816	0.7183428907
8145477	2994	56686	0.0126516537	37.8663994656	12.0773485956	0.7313268699	0.770671464	+-	0.0026785193	0.7474099387	0.77067672
4853067	2988	57943	0.0129841988	38.7838018742	11.6396511981	0.7085942708	0.7307897298	+-	0.0025399818	0.7142609375	0.7307926042
5198934	2991	92446	0.020674286	61.8161150117	5.2602359604	0.0845756714	0.7658330004	+-	0.0037344208	0.7846178194	0.7617726844
9637239	2991	111107	0.0248475639	74.2942159813	12.3799894171	0.7703735174	0.7552414447	+-	0.0016764641	0.7733735174	0.7552464929
6223646	2994	86184	0.019235263	57.5711422846	12.3358150882	0.7414416839	0.7569854878	+-	0.0013870892	0.7447750172	0.7569872273
10007533	2991	83311	0.0186313679	55.7077900368	12.1288393815	0.7897975661	0.7653098397	+-	0.0025091314	0.7927975661	0.7653194021
5478466	2994	96626	0.0215657956	64.5464261857	13.3195889898	0.6133051118	0.7681167492	+-	0.0017860052	0.7562806763	0.7737761356
9392682	2991	109739	0.0245416293	73.3794717486	12.3987975247	0.5696354376	0.8689284049	+-	0.0015654621	0.8203712022	0.8511054877
6424124	2997	101441	0.0225951363	67.6950283617	9.2477711066	0.4088989278	0.7626043267	+-	0.003880537	0.8072698309	0.8166036837
1873918	2997	80507	0.0179322625	53.7250583917	12.793637578	0.7533748354	0.7623503343	+-	0.0020101142	0.7543748354	0.7623504729
7821450	2997	71479	0.0159213508	47.7003670337	12.4208048818	0.6058367722	0.7579986445	+-	0.0031137467	0.7818302316	0.7660042852
5802834	2988	69809	0.0156432	46.7262382865	14.4008581383	0.8211840285	0.823863865	+-	0.0028454207	0.8268506951	0.8238952147
11769739	2997	32916	0.0073317643	21.965965966	9.8586510951	0.5863700252	0.612193579	+-	0.0022439991	0.602347803	0.6122421881
8587792	2994	98482	0.0219800331	65.786239145	12.9038586585	0.7133632158	0.7045688729	+-	0.0023000289	0.7261282952	0.7045769016
4937217	2994	110424	0.0246453482	73.7635270541	12.8845613983	0.548704619	0.8154732897	+-	0.0022475002	0.7929988754	0.8066097637
8872737	2994	99766	0.0222666069	66.6439545758	10.6237382818	0.6711835805	0.6736789047	+-	0.0016948728	0.6749613583	0.6736807557
8263940	2994	93250	0.0208123118	62.291249165	11.4408216453	0.6932337683	0.7167372369	+-	0.0016536434	0.7247389874	0.7167466352
9274472	2997	57707	0.0128537527	38.5098431765	16.5545570989	0.7403058486	0.7546097716	+-	0.0024014643	0.7517471216	0.7550623839
6118779	2997	81469	0.01814654	54.3670337004	19.1930349349	0.5924032019	0.6911535661	+-	0.0023734393	0.7272641536	0.6957494584
4999357	2991	119517	0.0267283456	79.9177532598	5.08012664	0.1619991221	0.791386352	+-	0.0038137856	0.8079735849	0.8044131223
2437038	2997	94403	0.0210274805	62.998331665	10.8261264025	0.6477702195	0.6380016417	+-	0.0016790666	0.655941119	0.638004015
5218385	2997	66726	0.0148626597	44.5285285285	10.0427481635	0.6769835292	0.6958207643	+-	0.0023249898	0.6833709659	0.695845088
3454864	2994	47770	0.0106617065	31.910487642	9.6482619542	0.6194764592	0.6310488738	+-	0.0028195863	0.6244764592	0.6310584686
7304911	2994	49626	0.0110759441	33.1503006012	10.8733254269	0.6421779896	0.7209122965	+-	0.0026526223	0.7415241051	0.7281919622
7516345	2994	76367	0.0170442232	51.0133600534	14.4136847156	0.7265843775	0.8321080086	+-	0.0020839875	0.8194494542	0.8369599587
4464999	2994	161050	0.0359444806	107.581830327	14.6182214381	0.7142994221	0.7780569426	+-	0.0015812077	0.7993075115	0.7867608038
4074708	2997	82889	0.0184628331	55.3146479813	13.7114431594	0.4598513561	0.7523948863	+-	0.0025641609	0.7661464457	0.7538869932
4672934	2994	64932	0.0144920647	43.374749499	12.26921785	0.6317929563	0.6888040084	+-	0.0020977711	0.7036020242	0.689907355
3732732	2994	103346	0.0230656212	69.0354041416	13.0028645056	0.7104005157	0.697678682	+-	0.0017446156	0.7124005157	0.6976805112
7881722	2991	47461	0.0106140048	31.7358742895	11.3387420157	0.5799794649	0.6631455646	+-	0.0023627742	0.5862572427	0.6631711402
8982514	2994	103564	0.0231142762	69.1810287241	18.6441932968	0.6047287409	0.7985628705	+-	0.0019892914	0.8111741813	0.8084717394
5095098	2982	78391	0.017637076	52.5761234071	9.3551274058	0.6319868838	0.654328434	+-	0.0020806996	0.6692415952	0.6546814004
5881838	2994	83085	0.0185436024	55.501002004	12.1099081984	0.7144527536	0.7172616066	+-	0.0025656657	0.7603531951	0.7183113882
